,stop_name,stop_lat,stop_lon
1191,Bernburg (Saale) Tiergarten (Parkeisenbahn),51.79602,11.727476
1192,Bernburg Hbf,51.79612,11.751455
1195,Bernburg-Roschwitz,51.7811,11.7593
1197,Bernburg-Strenzfeld,51.819893,11.717645
1198,Bernburg-Waldau,51.805782,11.723312
1199,Berne,53.18378,8.475368
1200,Bernried,47.861385,11.283658
1201,Bernterode,51.405464,10.479945
1203,Bersenbrück,52.551243,7.942405
1205,Berthelsdorf(Erzgeb),50.87559,13.363608
1206,Berthelsdorf(Erzgebirge) Ort,50.86789,13.380147
1207,Bertsdorf,50.868446,14.746641
1208,Berzhahn,50.53989,8.006031
1209,Besançon Franche-Comté TGV,47.307564,5.952675
1210,Besch,49.50439,6.372303
1212,Besigheim,48.997723,9.136645
1214,Besseringen,49.475975,6.602559
1217,Bestensee,52.24213,13.63492
1219,Bestwig,51.36191,8.397839
1221,Bettmannsäge,48.99769,13.186274
1222,Betzdorf(LUX),49.68889,6.348989
1223,Betzdorf(Sieg),50.789295,7.87005
1228,Beucha,51.32362,12.573133
1229,Beuchow,54.36212,13.502454
1230,Beuggen,47.581905,7.810915
1232,Beuna(Geiseltal),51.32281,11.962762
1233,Beuren,51.37713,10.279034
1235,Beuron,48.04879,8.97189
1236,Beutelsbach,48.81029,9.386029
1238,Beutersitz,51.59036,13.360724
1240,Beverungen-Wehrden,51.709614,9.382552
1241,Bexbach,49.3457,7.254456
1243,Beyendorf,52.061146,11.63105
1244,Bezdez,50.516117,14.729343
1245,Bibelöd,47.771694,12.646506
1246,Biberach(Baden),48.338387,8.032762
1250,Biberach(Riß),48.101845,9.793127
1254,Biberach(Riß) Süd,48.087017,9.803236
1256,Biblis,49.68888,8.450413
1261,Bibra,50.468758,10.444326
1262,Bichl,47.723816,11.408769
1264,Bichlbach Almkopfbahn,47.42763,10.776707
1265,Bichlbach-Berwang,47.421356,10.793384
1268,Bichtlingen,47.96753,9.101813
1269,Bickenbach(Bergstr),49.759632,8.603415
1271,Biebesheim,49.78198,8.473978
1273,Biedenkopf,50.909115,8.529989
1275,Biedenkopf Campus,50.915127,8.517706
1276,Biederitz,52.15271,11.716466
1280,Bielefeld Hbf,52.029263,8.532722
1288,Bielefeld Ost,52.024014,8.559416
1289,Bielefeld-Brackwede,51.99738,8.498426
1293,Bielefeld-Senne,51.96512,8.520335
1294,Bielefeld-Sennestadt,51.940582,8.567477
1296,Bielefeld-Windelsbleiche,51.95701,8.531378
1297,Biendorf,51.756863,11.856411
1299,Bienenbüttel,53.142128,10.484714
1301,Bienenmühle,50.7404,13.528533
1302,Bieniow Bf,51.71602,15.178761
1303,Bierbach,49.26189,7.282011
1304,Bieren-Rödinghausen,52.239277,8.516964
1305,Bieringen,48.449028,8.860915
1307,Biersdorf(Westerw),50.74999,7.943623
1308,Biersdorf-Ort(Ww),50.748272,7.949036
1309,Biesenrode,51.604076,11.384938
1310,Biesenthal,52.755417,13.674665
1312,Biessenhofen,47.829956,10.640467
1316,Bietigheim-Bissingen,48.947933,9.137557
1322,Bietingen,47.74402,8.738915
1324,Bigge,51.35828,8.475253
1326,Bila Tremesna,50.451614,15.733408
1327,Bildstock,49.337326,7.094341
1329,Billenhausen,48.275562,10.358162
1330,Billerbeck,51.981342,7.297482
1331,Billum st,55.61693,8.331605
1332,Bily Kostel nad Nisou,50.821194,14.917889
1333,Bily Potok p.Smrkem,50.87603,15.20625
1334,Binau,49.37259,9.083631
1336,Bindfelde,52.58456,11.898035
1337,Bindlach,49.98022,11.603442
1339,Bingen(Rhein) Hbf,49.968727,7.884263
1345,Bingen(Rhein) Stadt,49.969746,7.902985
1349,Bingen-Gaulsheim,49.96707,7.950983
1351,Binolen,51.371983,7.859433
1353,Binz LB,54.392784,13.609943
1354,Binzen,47.63141,7.621048
1355,Birach,48.349518,8.080366
1356,Birk Centerpark st,56.125458,9.029526
1357,Birkelbach,51.020695,8.252865
1358,Birkenau,49.56104,8.708359
1360,Birkenbringhausen,51.022373,8.744887
1361,Birkengrund,52.315563,13.27196
1363,Birkenwerder(b Berlin),52.688248,13.288772
1364,Birkungen,51.36631,10.330736
1365,Bischheim(F),48.61192,7.741791
1366,Bischheim-Gersdorf,51.228416,14.045516
1367,Bischofshofen,47.41786,13.219888
1371,Bischofswerda,51.125584,14.186144
1374,Bischofswiesen,47.65189,12.960141
1376,Bischwiller,48.76552,7.851273
1377,Bisingen,48.31277,8.921035
1379,Bissendorf,52.522705,9.748191
1381,Bittelbronn,48.444405,8.589439
1382,Bitterfeld,51.62286,12.31685
1389,Bjerringbro st,56.37425,9.65812
1390,Blaibach(Oberpf),49.16403,12.807925
1391,Blaichach(Allgäu),47.54374,10.258796
1394,Blankenbach,50.065205,9.230064
1395,Blankenberg(Meckl),53.772305,11.71529
1397,Blankenberg(Sieg),50.768475,7.348499
1400,Blankenburg(Harz),51.795822,10.961184
1401,Blankenfelde(Teltow-Fläming),52.33721,13.415982
1403,Blankenheim(Sangerhausen),51.50278,11.426004
1405,Blankenloch,49.06653,8.464729
1408,Blankenloch Kirche,49.064484,8.471311
1410,Blankenloch Mühlenweg,49.06883,8.474805
1412,Blankenloch Nord,49.07328,8.467367
1415,Blankenloch Süd,49.05765,8.467268
1417,Blankenloch Tolna-Platz,49.060074,8.469209
1419,Blankensee(Meckl),53.408173,13.262907
1421,Blankenstein(Saale),50.40114,11.69806
1422,Blaubeuren,48.403816,9.791979
1424,Blaufelden,49.296234,9.96768
1426,Blaustein,48.414597,9.919326
1428,Blechhammer(Thür),50.396835,11.203156
1430,Bleibach,48.124092,8.004777
1431,Bleichenbach(Oberh),50.320335,9.051582
1432,Bleicherode Ost,51.453175,10.608882
1435,Blens,50.660248,6.486442
1436,Blieskastel-Lautzkirchen,49.24919,7.258191
1437,Blindheim,48.645096,10.617933
1439,Blizevedly,50.613647,14.395422
1440,Bludenz,47.154724,9.814564
1441,"Blumberg (BAR), Bahnhof",52.60498,13.612187
1442,"Blumberg (BAR), Rehhahn Bhf",52.596806,13.592263
1443,Blumberg(b Berlin),52.605232,13.611772
1444,Blumberg-Rehhahn,52.596622,13.591948
1445,Blumberg-Riedöschingen,47.85554,8.607543
1446,Blumberg-Zollhaus,47.8378,8.557175
1447,Blumenau,50.67124,13.291014
1448,Blumenhagen,53.528328,13.87204
1450,Blumenthal(Mark),53.076515,12.334096
1451,Blönsdorf,51.95541,12.895568
1453,Bobenheim,49.58814,8.35032
1456,Bobingen,48.266373,10.837891
1460,Bobitz,53.804535,11.3628
1461,Bobstadt,49.66325,8.451786
1463,Bocholt,51.83412,6.620426
1464,Bochum Hbf,51.478607,7.223275
1472,Bochum West,51.48146,7.211223
1473,Bochum-Dahlhausen,51.426357,7.140842
1475,Bochum-Ehrenfeld,51.47212,7.20915
1477,Bochum-Hamme,51.491486,7.200935
1478,Bochum-Langendreer,51.477993,7.323645
1480,Bochum-Langendreer West,51.47803,7.304327
1482,Bochum-Riemke,51.5178,7.205275
1484,Bockenheim-Kindenheim,49.606953,8.188033
1485,Bocksthal,51.57929,11.504956
1486,Bodelsberg,47.678112,10.411092
1487,Bodelshausen,48.38337,8.990601
1488,Bodenfelde,51.63721,9.561667
1491,Bodenheim,49.929585,8.312491
1494,Bodenmais,49.07042,13.101078
1495,Bodenrode,51.393528,10.20855
1497,Bodenwöhr Nord,49.27838,12.325948
1499,Bogaczow Bf,51.84373,15.26765
1500,Boguszow-Gorce,50.750256,16.202005
1501,Boguszow-Gorce Wschod,50.74751,16.221634
1502,Boguszow-Gorce Zachod,50.762455,16.16698
1503,Bohmte,52.361633,8.307525
1505,Boisheim,51.274323,6.274591
1506,Boizenburg(Elbe),53.37806,10.754279
1508,Bokholt,53.786106,9.716843
1509,Boleslawiec d.k. (Bahnhof),51.26607,15.569421
1511,Bondorf(b Herrenberg),48.523552,8.827662
1514,Bonn Hbf,50.73201,7.097136
1519,Bonn Helmholtzstraße,50.721844,7.052615
1521,Bonn UN Campus,50.71454,7.11801
1523,Bonn-Bad Godesberg,50.683926,7.159555
1526,Bonn-Beuel,50.738476,7.127657
1529,Bonn-Duisdorf,50.716476,7.042548
1531,Bonn-Endenich Nord,50.73559,7.062211
1533,Bonn-Mehlem,50.66915,7.181342
1536,Bonn-Oberkassel,50.715073,7.1593
1538,Bookholzberg,53.099113,8.532556
1540,Boostedt,54.01774,10.0162
1541,Bopfingen,48.855152,10.351707
1543,Boppard Hbf,50.231415,7.586102
1546,Boppard Süd,50.230198,7.595521
1547,Boppard-Bad Salzig,50.20525,7.635481
1549,Boppard-Buchholz,50.2108,7.554876
1550,Boppard-Fleckertshöhe,50.197926,7.577889
1551,Boppard-Hirzenach,50.175076,7.648436
1553,Bordesholm,54.174374,10.043711
1555,Bording st,56.146744,9.278222
1556,Borek p.Troskami,50.535522,15.232211
1557,Borgeln,51.598267,8.032033
1559,Borgholzhausen,52.085228,8.266579
1560,Bork(Westf),51.66933,7.456308
1561,Borken(Hess),51.050686,9.277
1565,Borken(Westf),51.84896,6.865279
1566,Borkheide,52.230774,12.854413
1568,Borkum Flugplatz,53.598568,6.702224
1569,Borna(Leipzig),51.117928,12.486291
1572,Borovnice,50.509342,15.604069
1573,Borovnicka,50.50004,15.658929
1574,Borris st,55.958187,8.644033
1575,Borsdorf(Hess),50.42941,8.975223
1576,Borsdorf(Sachs),51.345703,12.541165
1580,Bottrop Hbf,51.50945,6.936684
1583,Bottrop-Boy,51.537163,6.967729
1585,Bottrop-Vonderort,51.501728,6.912294
1586,Boulevarden st,55.62385,8.459927
1587,Bous(Saar),49.275978,6.792639
1589,Boxberg-Wölchingen,49.485596,9.640048
1590,Bozikov,50.678688,14.649959
1591,Brachbach,50.821987,7.941492
1594,Brachelen,51.007824,6.231463
1596,Brahlstorf,53.36442,10.951992
1598,Brake(Unterweser),53.328815,8.48135
1599,Brake(b Bielefeld),52.069653,8.604914
1601,Brakel(Höxter),51.712166,9.1832
1603,Bramming st,55.46451,8.706777
1604,Bramsche,52.410877,7.975007
1607,Bramstedt(b Syke),52.871613,8.786024
1609,Brand Tropical Islands,52.029953,13.72149
1611,Brandenburg Altstadt,52.4117,12.530347
1612,Brandenburg Hbf,52.400555,12.566138
1617,Brandoberndorf,50.43162,8.493816
1618,Brannenburg,47.741356,12.106464
1620,Braubach,50.27414,7.643187
1622,Braunsbedra,51.28878,11.884594
1624,Braunsbedra Ost,51.289967,11.902683
1625,Braunschweig Hbf,52.252216,10.540295
1639,Braunschweig-Gliesmarode,52.275723,10.551499
1640,Braunsdorf-Lichtenwalde,50.879776,13.011854
1641,Breddin,52.886047,12.224216
1643,Bredebro st,55.056896,8.823061
1644,Bredelar,51.41917,8.776566
1645,Bredenbek,54.315113,9.867004
1646,Bredstedt,54.621166,8.970336
1648,Bregenz,47.503002,9.739627
1651,Brehna,51.554382,12.221754
1653,Breisach,48.026917,7.58935
1656,Breisach Bahnhof,48.026886,7.589569
1657,Breitenbrunn(Erzg),50.47708,12.746053
1658,Breitenbrunn(Schwab),48.138584,10.408505
1659,Breitendiel,49.691383,9.225052
1660,Breitendorf,51.138653,14.622726
1662,Breitengüßbach,49.96683,10.887135
1664,"Breitscheidt(Altenkirchen, Ww)",50.748436,7.661486
1666,Breitungen(Werra),50.752476,10.32223
1667,Bremen Hbf,53.08348,8.813834
1682,Bremen Kreinsloger,53.18878,8.557846
1683,Bremen Mühlenstraße,53.18521,8.57134
1684,Bremen Neustadt,53.075783,8.785808
1686,Bremen Turnerstraße,53.193237,8.545403
1687,Bremen-Aumund,53.185226,8.617338
1688,Bremen-Blumenthal,53.183636,8.58118
1689,Bremen-Burg,53.16029,8.704773
1693,Bremen-Farge,53.2052,8.516602
1694,Bremen-Hemelingen,53.054573,8.886759
1696,Bremen-Lesum,53.170715,8.686152
1698,Bremen-Mahndorf,53.03976,8.944627
1700,Bremen-Oberneuland,53.087036,8.938511
1702,Bremen-Oslebshausen,53.1353,8.740801
1704,Bremen-Schönebeck,53.1728,8.649481
1706,Bremen-Sebaldsbrück,53.061356,8.887383
1708,Bremen-St Magnus,53.17158,8.669732
1710,Bremen-Vegesack,53.169716,8.629968
1712,Bremen-Walle,53.10379,8.786241
1714,Bremerhaven Fi.hafen,53.520542,8.585687
1715,Bremerhaven Hbf,53.534912,8.599555
1719,Bremerhaven-Lehe,53.566322,8.600657
1721,Bremerhaven-Wulsdorf,53.508595,8.611934
1723,Bremervörde,53.482952,9.140251
1726,Brenk,50.43244,7.168888
1727,Brest-Aspe,53.460587,9.382342
1728,Breternitz,50.61631,11.405863
1730,Bretleben,51.340744,11.240839
1732,Bretten,49.0369,8.693448
1734,Brettorf,52.96713,8.44697
1735,Bretzenheim(Nahe),49.874588,7.898692
1737,Bretzfeld,49.17274,9.440302
1738,Breyell,51.294617,6.241174
1740,Brezina n.Jizerou,50.545635,15.036109
1741,Breziny u Decina,50.761,14.243957
1742,Brezno u Mlada Boleslavi,50.413597,15.00553
1743,Brieselang,52.58255,13.001394
1745,Briesen(Mark),52.34653,14.280635
1747,Brigachtal Kirchdorf,48.014343,8.467807
1749,Brigachtal Klengen,48.007366,8.465779
1751,Brillit,53.41453,9.01366
1752,Brilon Stadt,51.39906,8.575287
1753,Brilon Wald,51.34916,8.576073
1757,Britz,52.87327,13.821106
1759,"Britz, Bahnhof",52.874966,13.820367
1760,Brniste,50.71656,14.72875
1761,Broderstorf,54.078915,12.262763
1762,Broens st,55.19469,8.740748
1763,Brohl,50.48143,7.332639
1765,Brohl(Brohltalbahn),50.480873,7.332053
1766,Brokstedt,53.990086,9.823806
1768,Brtniky,50.9516,14.43879
1769,Bruchenbrücken,50.301964,8.788402
1771,Bruchhausen(b Ettlingen),48.923992,8.373975
1773,Bruchköbel,50.186188,8.919293
1775,Bruchmühlbach-Miesau,49.38534,7.443979
1777,Bruchmühlen,52.204597,8.448636
1779,Bruchsal,49.124622,8.589649
1787,Bruchsal Am Mantel,49.141182,8.56327
1789,Bruchsal Bildungszentrum,49.110348,8.574507
1791,Bruchsal Schlachthof,49.118927,8.609716
1793,Bruchsal Sportzentrum,49.135445,8.589941
1795,Bruchsal Tunnelstraße,49.11955,8.594378
1797,Bruchweiler,49.114876,7.801945
1798,Bruck-Fusch,47.284615,12.828808
1800,Bruckberg,48.51598,11.997782
1802,Brucken,48.573917,9.453061
1803,Bruckmühl,47.88082,11.915531
1805,Brunau-Packebusch,52.751274,11.484586
1807,Brunnen(Oberbay),48.629158,11.2981
1808,Bruxelles Midi,50.835377,4.335694
1809,Bruxelles-Nord,50.860237,4.361454
1810,Bräunlingen Bahnhof,47.931873,8.457104
1811,Bräunlingen Industriegebiet,47.928337,8.470812
1812,Brötzingen Mitte,48.889465,8.667027
1814,Brück(Mark),52.186794,12.758467
1816,Brügge(Prign),53.256287,12.229208
1817,Brühl,50.82925,6.912718
1820,Brühl-Kierberg,50.838196,6.888375
1822,Bubach,49.411022,6.94821
1823,Bubenreuth,49.629543,11.011994
1825,Buchalow Bf,51.916874,15.362575
1826,Buchbrunn-Mainstockheim,49.763283,10.145179
1828,Buchen Ost,49.519154,9.332137
1829,Buchen(Odenw),49.52353,9.327179
1831,Buchenau(Lahn),50.870544,8.600525
1833,Buchenau(Oberbay),48.16028,11.224497
1836,Buchenhain,48.031254,11.497442
1837,Buchenhorst,54.26821,12.712682
1838,Buchholz(Baden),48.08358,7.915166
1839,Buchholz(Nordheide),53.324684,9.876266
1841,Buchholz(Zauche),52.167576,12.922416
1842,Buchloe,48.033722,10.716217
1847,"Buckow (bei Beeskow), Bahnhof",52.18892,14.167639
1848,Buckow(Beeskow),52.18818,14.169507
1849,Buddenhagen,54.00156,13.68228
1850,Budenheim,50.026836,8.174062
1852,Bufleben,50.99768,10.709057
1853,Buggingen,47.855255,7.628161
1855,Buir,50.8624,6.574514
1857,Bukovno,50.443344,14.833341
1858,Buldern,51.863052,7.370479
1860,Bullay(DB),50.05446,7.134584
1865,Bundenthal-Rumbach,49.102352,7.806152
1866,Burbach Mitte,49.24361,6.944932
1868,Burbach(Kr Siegen),50.748966,8.077808
1870,Burg Stargard(Meckl),53.49959,13.303225
1872,Burg(Dillkr) Nord,50.699883,8.307686
1874,Burg(Dithm),54.00797,9.250087
1876,Burg(Magdeburg),52.274406,11.840356
1879,Burg-u. Nieder Gemünden,50.691113,9.047604
1880,Burgau(Schwab),48.424797,10.427012
1882,Burgbernheim,49.454323,10.320221
1883,Burgbernheim-Wildbad,49.443295,10.312317
1885,Burgbrohl,50.457855,7.283775
1886,Burghaun(Hünfeld),50.70055,9.727953
1888,Burghausen,48.1742,12.828182
1889,Burgheim,48.70105,11.026984
1891,Burgholzhausen v d H,50.257793,8.677106
1892,Burgkemnitz,51.68882,12.407167
1894,Burgkirchen,48.16691,12.727783
1895,Burgkunstadt,50.137657,11.242723
1897,Burglauer,50.27434,10.184441
1898,Burgsinn,50.15032,9.656067
1900,Burgstall(Murr),48.928646,9.369932
1901,Burgstädt,50.915817,12.812707
1903,Burgthann,49.342476,11.309307
1905,Burgweiler,47.922764,9.343805
1906,Burhafe(Ostfriesl),53.606556,7.711074
1907,Burkhardswalde-Maxen,50.925144,13.838369
1908,Burkhardtsdorf,50.733196,12.932137
1910,Burkhardtsdorf Mitte,50.732937,12.916276
1911,Burkheim-Bischoffingen,48.104008,7.611766
1912,Burkheim-Bischoffingen Bf,48.103992,7.611839
1913,Burladingen,48.290054,9.113057
1914,Burladingen West,48.29227,9.099292
1915,Buschmühle,50.825928,13.689158
1916,Buschow,52.5922,12.628996
1918,Busenberg-Schindhard,49.138866,7.799703
1919,Butoves,50.38811,15.424909
1920,Buttenheim,49.799397,11.01373
1922,Buttstädt,51.126995,11.418412
1923,Butzbach,50.431156,8.669517
1926,Buxtehude,53.47049,9.688314
1930,Bysice,50.305717,14.60384
1931,Bärenhecke-Johnsbach,50.827164,13.772021
1932,Bärenklau,52.704044,13.143526
1933,Bärenstein(Annaberg),50.507603,13.029941
1934,"Bärenstein(b Glashütte, Sachs)",50.809727,13.794728
1935,Bärnsdorf,51.166767,13.72074
1936,Bäumenheim,48.680332,10.809972
1939,Böbingen(Rems),48.822437,9.912807
1941,Böblingen,48.68776,9.004128
1947,Böblingen Danziger Straße,48.678764,8.997755
1949,Böblingen Heusteigstraße,48.67566,9.02574
1950,Böblingen Südbahnhof,48.67728,9.010288
1951,Böblingen Zimmerschlag,48.670578,9.035119
1953,Böbrach,49.052994,13.014504
1954,Bödigheim,49.47593,9.317207
1956,Böhl-Iggelheim,49.37983,8.303602
1958,Böhlen Werke,51.184704,12.384024
1960,Böhlen(Leipzig),51.203037,12.381991
1962,Böhmhof,49.0521,13.11088
1963,Böhringen-Rickelshausen,47.748734,8.926651
1965,Bölzke,53.107384,12.269615
1966,Bönen,51.598015,7.757296
1969,Bönen-Nordbögge,51.615707,7.7422
1971,Bönningstedt,53.663395,9.910243
1972,Börnecke(Harz),51.81968,10.995759
1973,Börßum,52.060463,10.568935
1975,Bösdorf(Sachs-Anh),52.4221,11.064149
1976,Bösperde,51.45894,7.774233
1978,Bötzingen,48.070175,7.721616
1979,Bötzingen Mühle,48.075554,7.727931
1980,Büchen,53.47497,10.623298
1986,Büchenbach,49.267765,11.074192
1988,Büches-Düdelsheim,50.29737,9.066751
1989,Büchig,49.047558,8.46107
1991,Bückeburg,52.26766,9.047536
1993,Büdingen(Oberhess),50.28887,9.102598
1995,Büdingen(Westerw),50.62475,7.895901
1996,Bühl(Baden),48.696674,8.129299
1999,Bülzig,51.894894,12.752715
2001,Bünde(Westf),52.202076,8.573876
2004,Bürgeln,50.85375,8.817194
2006,Bürstadt,49.645767,8.458188
2010,Büsum,54.133823,8.867113
2011,Büttgen,51.19721,6.605785
2014,Bützow,53.837112,11.998194
2017,Cadolzburg,49.460648,10.863611
2018,Cainsdorf,50.686558,12.496565
2020,Calau(Nl),51.738117,13.97982
2025,Calbe(Saale) Ost,51.920692,11.810527
2028,Calbe(Saale) Stadt,51.91388,11.776342
2029,Calbe(Saale) West,51.905693,11.758783
2030,Calberlah,52.42756,10.624914
2032,Calden-Fürstenwald Gl.1 Ri. Kassel,51.380554,9.360085
2033,Calden-Fürstenwald Gl.1 Ri.Wolfhagen,51.380554,9.360085
2034,Caldern,50.85297,8.670244
2035,Calw,48.714684,8.741854
2036,Camburg(Saale),51.050858,11.70468
2039,Cammin(Meckl),53.439034,13.299645
2040,Capelle(Westf),51.735268,7.61108
2042,Caputh Schwielowsee,52.340977,12.980368
2043,Caputh-Geltow,52.350296,12.984406
2044,Casekow,53.213615,14.208187
2045,Castrop-Rauxel Hbf,51.573524,7.30398
2048,Castrop-Rauxel Süd,51.5503,7.310186
2050,Castrop-Rauxel-Merklinde,51.52793,7.324314
2052,Celle,52.620457,10.062468
2055,Cents-Hamm,49.61462,6.164679
2056,Cerekvice nad Bystrici,50.325626,15.716646
2057,Cernousy,51.008022,15.037492
2058,Cernovice u Chomutova,50.454323,13.363351
2059,Ceska Kamenice,50.795822,14.413873
2060,Ceska Kubice,49.374557,12.865142
2061,"Ceska Lipa, Strelnice",50.69184,14.533151
2062,"Ceska Lipa, hl.n.",50.676697,14.532765
2065,Ceska Lipa-Holy vrch,50.682377,14.52265
2066,Ceske Hamry,50.4389,13.02102
2067,Chalon sur Saône,46.78174,4.843393
2068,Cham(Oberpf),49.22187,12.656832
2072,Chamerau,49.196716,12.745258
2073,Cheb,50.07349,12.380697
2074,Cheb(Gr),50.086975,12.253503
2075,Cheb-Skalka,50.07398,12.348341
2076,Chemnitz Alt Chemnitz Center,50.796375,12.917936
2077,Chemnitz Annenstraße,50.82875,12.922933
2078,Chemnitz Bernsbachplatz,50.825005,12.9269
2079,Chemnitz Erdmannsdorfer Straße,50.81121,12.911969
2080,Chemnitz Erfenschlag,50.7876,12.950184
2081,Chemnitz Friedrichstraße,50.772854,12.919367
2082,Chemnitz Gustav-Freytag-Straße,50.825596,12.920266
2083,Chemnitz Hbf,50.839695,12.930877
2096,Chemnitz Hbf (Bahnhofstraße),50.838223,12.929189
2097,Chemnitz Kinderwaldstätte,50.884212,12.953568
2099,Chemnitz Küchwald,50.85505,12.912197
2100,Chemnitz Mitte,50.82663,12.912587
2102,Chemnitz Moritzhof,50.82976,12.919931
2103,Chemnitz Omnibusbahnhof,50.840828,12.926391
2104,Chemnitz Riemenschneiderstraße,50.785385,12.925472
2105,Chemnitz Rosenbergstraße,50.817898,12.929305
2106,Chemnitz Roter Turm,50.83451,12.923074
2107,Chemnitz Rösslerstraße,50.8169,12.91413
2108,Chemnitz Scheffelstraße,50.80228,12.911337
2109,Chemnitz Schneeberger Straße,50.794228,12.922046
2110,Chemnitz Schule Altchemnitz,50.798923,12.913104
2111,Chemnitz Stadlerplatz,50.821175,12.927087
2112,Chemnitz Süd,50.823765,12.926188
2113,Chemnitz TU Campus,50.8137,12.930901
2114,Chemnitz Technopark,50.811497,12.924603
2115,Chemnitz Theaterplatz,50.83731,12.925727
2116,Chemnitz Treffurthstraße,50.819496,12.915314
2117,Chemnitz Uhlestraße,50.806072,12.911852
2118,Chemnitz Zentralhaltestelle,50.831627,12.922264
2119,Chemnitz-Altchemnitz,50.790913,12.925898
2120,Chemnitz-Borna Hp,50.859867,12.894459
2122,Chemnitz-Erfenschlag Ost,50.78405,12.963956
2123,Chemnitz-Harthau,50.776905,12.92416
2124,Chemnitz-Hilbersdorf,50.861935,12.953879
2126,Chemnitz-Reichenhain,50.79508,12.935877
2128,Chemnitz-Schönau,50.818096,12.8765
2130,Chemnitz-Siegmar,50.81556,12.84251
2132,Chlumec nad Cidlinou,50.163364,15.457634
2133,Chojnow,51.277557,15.935996
2135,Chomutov,50.45691,13.399315
2136,Chorin,52.90354,13.869714
2138,"Chorin, Bahnhof",52.90355,13.869724
2139,Chotetov,50.339687,14.810389
2140,Chotevice,50.51896,15.759846
2141,Chotyne,50.8376,14.87153
2142,Chrastava,50.81317,14.952283
2143,Chrastava-Andelska Hora,50.79678,14.957803
2144,Chribska,50.867878,14.523557
2145,Cidlina,50.500767,15.336479
2146,Ciechanowice,50.86541,15.979637
2147,Clarholz,51.898453,8.200835
2148,Clausnitz,50.75584,13.4986
2149,Cloppenburg,52.843994,8.055763
2151,Coburg,50.262928,10.957328
2156,Coburg Nord,50.271492,10.96487
2157,Coburg-Beiersdorf,50.286503,10.930699
2158,Coburg-Neuses,50.278,10.951277
2159,Cochem(Mosel),50.15309,7.166738
2163,Coesfeld Schulzentrum,51.951267,7.165836
2164,Coesfeld(Westf),51.939808,7.163687
2168,Collenberg,49.771122,9.329719
2169,Contwig,49.24528,7.427916
2170,Coschen,52.019844,14.718167
2172,Cossebaude,51.085045,13.632124
2174,Coswig(Anh),51.888,12.457625
2176,Coswig(b Dresden),51.12281,13.579414
